"sitecode","feature_code","rozloha_ha","rozloha_procent","stav_text","source_file","poznamka","stav_cis"
"CZ0624070",91,819.8813,27.07,"Zachování rozlohy a zlepšení kvality porostù oproti stavu pøi vyhlášení EVL.
* oznaèuje prioritní stanovištì","sdo_3065_2016_0000.pdf","Zachování rozlohy a zlepšení kvality porostù oproti stavu pøi vyhlášení EVL.* oznaèuje prioritní stanovištì",NA
"CZ0622009",6210,5.816,55.02,"Zachovat rozsah i stav kvalitních, pøípadnì zlepšit stav degradovanıch porostù dle stavu pøi vyhlášení pomocí
aktivního managementu tak, aby ubıvalo invazních druhù a klesal podíl nitrofytù a ruderálù.","sdo_3068_2016_0000.pdf","Zachovat rozsah i stav kvalitních, pøípadnì zlepšit stav degradovanıch porostù dle stavu pøi vyhlášení pomocíaktivního managementu tak, aby ubıvalo invazních druhù a klesal podíl nitrofytù a ruderálù.",NA
"CZ0622009",6250,0.9113,8.62,"Z dùvodu absence pøedmìtu ochrany v EVL není definován jeho cílovı stav.
* oznaèuje prioritní stanovištì","sdo_3068_2016_0000.pdf","Z dùvodu absence pøedmìtu ochrany v EVL není definován jeho cílovı stav.* oznaèuje prioritní stanovištì",NA
"CZ0622009",6210,5.816,55.02,"Zachovat rozlohu pøedmìtu ochrany jako pøi vyhlášení. Udrovat stav stanovištì alespoò na úrovni v dobì
vyhlášení pomocí aktivního managementu. Cílovı stav je pøedstavován stepním trávníkem se zastoupením
dostateèného poètu druhù odpovídajících definici stanovištì 6210, resp. biotopu T3.4D dle Katalogu biotopù
(Chytrı et al. 2010) a Pøíruèky hodnocení biotopù (Lustyk et al. 2016). Pøíznivı stav stanovištì je indikován
pøítomností vıznamnıch druhù (viz Biota) a bez podstatného zastoupení expanzivních a invazních druhù
rostlin.

* oznaèuje prioritní stanovištì","sdo_3068_2022_0000.pdf","Zachovat rozlohu pøedmìtu ochrany jako pøi vyhlášení. Udrovat stav stanovištì alespoò na úrovni v dobìvyhlášení pomocí aktivního managementu. Cílovı stav je pøedstavován stepním trávníkem se zastoupenímdostateèného poètu druhù odpovídajících definici stanovištì 6210, resp. biotopu T3.4D dle Katalogu biotopù(Chytrı et al. 2010) a Pøíruèky hodnocení biotopù (Lustyk et al. 2016). Pøíznivı stav stanovištì je indikovánpøítomností vıznamnıch druhù (viz Biota) a bez podstatného zastoupení expanzivních a invazních druhùrostlin.* oznaèuje prioritní stanovištì",NA
"CZ0624066",6210,17.2574,32.42,"zlepšit stav oproti stavu pøi vyhlášení EVL","sdo_3072_2015.pdf","zlepšit stav oproti stavu pøi vyhlášení EVL",NA
"CZ0624066",9170,28.4791,53.5,"udret stav pøi vyhlášení EVL","sdo_3072_2015.pdf","udret stav pøi vyhlášení EVL",NA
"CZ0623041",3260,1.0195,5.07,"Zachovat vegetaci vodních makrofyt ve stavu pøi vyhlášení EVL.","sdo_3075_2015.pdf","Zachovat vegetaci vodních makrofyt ve stavu pøi vyhlášení EVL.",NA
"CZ0624115",6210,9.6461,9.31,"Zachovat rozsah i stav kvalitních, pøípadnì zlepšit stav degradovanıch porostù pomocí aktivního managementu
dle stavu pøi vyhlášení.","sdo_3078_2017_0000.pdf","Zachovat rozsah i stav kvalitních, pøípadnì zlepšit stav degradovanıch porostù pomocí aktivního managementudle stavu pøi vyhlášení.",NA
"CZ0624115",6210,10.203,9.84,"Zachovat rozsah i stav kvalitních, pøípadnì zlepšit stav degradovanıch porostù pomocí aktivního managementu
dle stavu pøi vyhlášení. Deklarovanı poèáteèní stav neodpovídá skuteènému rozsahu stanovištì 6210 (biotop
T3.4D). Skuteènı rozsah èiní odhadem 40 % rozlohy EVL. Nesoulad je zpùsoben odlišnım aktuálním pojetí
klasifikace biotopu T3.3A/C oproti pùvodní metodice mapování.","sdo_3078_2017_0000.pdf","Zachovat rozsah i stav kvalitních, pøípadnì zlepšit stav degradovanıch porostù pomocí aktivního managementudle stavu pøi vyhlášení. Deklarovanı poèáteèní stav neodpovídá skuteènému rozsahu stanovištì 6210 (biotopT3.4D). Skuteènı rozsah èiní odhadem 40 % rozlohy EVL. Nesoulad je zpùsoben odlišnım aktuálním pojetíklasifikace biotopu T3.3A/C oproti pùvodní metodice mapování.",NA
"CZ0624115",6240,30.7463,29.66,"Zachovat rozsah i stav kvalitních, pøípadnì zlepšit stav degradovanıch porostù pomocí aktivního managementu
dle stavu pøi vyhlášení. Deklarovanı poèáteèní stav neodpovídá skuteènému rozsahu stanovištì 6240*.
Skuteènı rozsah èiní pøiblinì 5 % rozlohy EVL. Naprostá vìtšina porostù odpovídá stanovišti 6210 (biotopy
T3.4C, T3.4D). Nesoulad je zpùsoben odlišnım aktuálním pojetí klasifikace biotopu T3.3A/C oproti pùvodní
metodice mapování.
* oznaèuje prioritní stanovištì","sdo_3078_2017_0000.pdf","Zachovat rozsah i stav kvalitních, pøípadnì zlepšit stav degradovanıch porostù pomocí aktivního managementudle stavu pøi vyhlášení. Deklarovanı poèáteèní stav neodpovídá skuteènému rozsahu stanovištì 6240*.Skuteènı rozsah èiní pøiblinì 5 % rozlohy EVL. Naprostá vìtšina porostù odpovídá stanovišti 6210 (biotopyT3.4C, T3.4D). Nesoulad je zpùsoben odlišnım aktuálním pojetí klasifikace biotopu T3.3A/C oproti pùvodnímetodice mapování.* oznaèuje prioritní stanovištì",NA
"CZ0624115",6210,9.6461,9.31,"Zachovat rozlohu pøedmìtu ochrany jako pøi vyhlášení. Reálná rozloha stanovištì 6210* (T3.4C) je ve
skuteènosti zjevnì vyšší, odhadem 20 % rozlohy EVL, ne deklarovanı poèáteèní stav, kterı vychází
z pùvodního pojetí klasifikace biotopù. Zlepšit stav stanovištì oproti úrovni v dobì vyhlášení pomocí
aktivního managementu. Cílovı stav je pøedstavován suchım trávníkem se zastoupením dostateèného poètu
druhù odpovídajících definici stanovištì 6210*, resp. biotopu T3.4C dle Katalogu biotopù (Chytrı et al. 2010)
a Pøíruèky hodnocení biotopù (Lustyk et al. 2016) s pøítomností vıznamnıch druhù uvedenıch v kapitole
Biota, bez pøítomnosti expanzivních a invazních druhù rostlin. V souèasné dobì se v EVL vyskytují pøevánì
trávníky dosahující cílového stavu, v menší míøe také trávníky rùzného stupnì degradace (blíe viz kapitola
Biota).","SDO_3078_2021_0000.pdf","Zachovat rozlohu pøedmìtu ochrany jako pøi vyhlášení. Reálná rozloha stanovištì 6210* (T3.4C) je veskuteènosti zjevnì vyšší, odhadem 20 % rozlohy EVL, ne deklarovanı poèáteèní stav, kterı vycházíz pùvodního pojetí klasifikace biotopù. Zlepšit stav stanovištì oproti úrovni v dobì vyhlášení pomocíaktivního managementu. Cílovı stav je pøedstavován suchım trávníkem se zastoupením dostateèného poètudruhù odpovídajících definici stanovištì 6210*, resp. biotopu T3.4C dle Katalogu biotopù (Chytrı et al. 2010)a Pøíruèky hodnocení biotopù (Lustyk et al. 2016) s pøítomností vıznamnıch druhù uvedenıch v kapitoleBiota, bez pøítomnosti expanzivních a invazních druhù rostlin. V souèasné dobì se v EVL vyskytují pøevánìtrávníky dosahující cílového stavu, v menší míøe také trávníky rùzného stupnì degradace (blíe viz kapitolaBiota).",NA
"CZ0624115",6210,10.203,9.84,"Zachovat rozlohu pøedmìtu ochrany jako pøi vyhlášení. Deklarovanı poèáteèní stav neodpovídá skuteènému
rozsahu stanovištì 6210 (biotop T3.4D). Skuteènı rozsah èiní odhadem 40 % rozlohy EVL. Nesoulad je
zpùsoben odlišnım aktuálním pojetím klasifikace biotopu T3.3A/C oproti pùvodní metodice mapování.
Zlepšit stav stanovištì oproti úrovni v dobì vyhlášení pomocí aktivního managementu. Cílovı stav je
pøedstavován suchım trávníkem se zastoupením dostateèného poètu druhù odpovídajících definici
stanovištì 6210, resp. biotopu T3.4D dle Katalogu biotopù (Chytrı et al. 2010) a Pøíruèky hodnocení biotopù
(Lustyk et al. 2016) s pøítomností vıznamnıch druhù uvedenıch v kapitole Biota, bez pøítomnosti
expanzivních a invazních druhù rostlin. V souèasné dobì se v EVL vyskytují pøevánì trávníky dosahující
cílového stavu, v menší míøe také trávníky rùzného stupnì degradace (blíe viz kapitola Biota).","SDO_3078_2021_0000.pdf","Zachovat rozlohu pøedmìtu ochrany jako pøi vyhlášení. Deklarovanı poèáteèní stav neodpovídá skuteènémurozsahu stanovištì 6210 (biotop T3.4D). Skuteènı rozsah èiní odhadem 40 % rozlohy EVL. Nesoulad jezpùsoben odlišnım aktuálním pojetím klasifikace biotopu T3.3A/C oproti pùvodní metodice mapování.Zlepšit stav stanovištì oproti úrovni v dobì vyhlášení pomocí aktivního managementu. Cílovı stav jepøedstavován suchım trávníkem se zastoupením dostateèného poètu druhù odpovídajících definicistanovištì 6210, resp. biotopu T3.4D dle Katalogu biotopù (Chytrı et al. 2010) a Pøíruèky hodnocení biotopù(Lustyk et al. 2016) s pøítomností vıznamnıch druhù uvedenıch v kapitole Biota, bez pøítomnostiexpanzivních a invazních druhù rostlin. V souèasné dobì se v EVL vyskytují pøevánì trávníky dosahujícícílového stavu, v menší míøe také trávníky rùzného stupnì degradace (blíe viz kapitola Biota).",NA
"CZ0624115",6240,30.7463,29.66,"Zachovat rozlohu pøedmìtu ochrany jako pøi vyhlášení. Deklarovanı poèáteèní stav neodpovídá skuteènému
rozsahu stanovištì 6240*. Skuteènı rozsah èiní pøiblinì 5 % rozlohy EVL. Naprostá vìtšina porostù
odpovídá stanovištím 6210* a 6210 (biotopy T3.4C, T3.4D). Nesoulad je zpùsoben odlišnım aktuálním
pojetím klasifikace biotopu T3.3A/C oproti pùvodní metodice mapování. Zlepšit stav stanovištì oproti úrovni
v dobì vyhlášení pomocí aktivního managementu. Cílovı stav je pøedstavován suchım trávníkem se
zastoupením dostateèného poètu druhù odpovídajících definici stanovištì 6240*, resp. biotopu T3.3A dle
Katalogu biotopù (Chytrı et al. 2010) a Pøíruèky hodnocení biotopù (Lustyk et al. 2016) s pøítomností
vıznamnıch druhù uvedenıch v kapitole Biota, bez pøítomnosti expanzivních a invazních druhù rostlin.
V souèasné dobì se v EVL vyskytují pøevánì trávníky dosahující cílového stavu, v malé míøe také trávníky
rùzného stupnì degradace (blíe viz kapitola Biota).

* oznaèuje prioritní stanovištì","SDO_3078_2021_0000.pdf","Zachovat rozlohu pøedmìtu ochrany jako pøi vyhlášení. Deklarovanı poèáteèní stav neodpovídá skuteènémurozsahu stanovištì 6240*. Skuteènı rozsah èiní pøiblinì 5 % rozlohy EVL. Naprostá vìtšina porostùodpovídá stanovištím 6210* a 6210 (biotopy T3.4C, T3.4D). Nesoulad je zpùsoben odlišnım aktuálnímpojetím klasifikace biotopu T3.3A/C oproti pùvodní metodice mapování. Zlepšit stav stanovištì oproti úrovniv dobì vyhlášení pomocí aktivního managementu. Cílovı stav je pøedstavován suchım trávníkem sezastoupením dostateèného poètu druhù odpovídajících definici stanovištì 6240*, resp. biotopu T3.3A dleKatalogu biotopù (Chytrı et al. 2010) a Pøíruèky hodnocení biotopù (Lustyk et al. 2016) s pøítomnostívıznamnıch druhù uvedenıch v kapitole Biota, bez pøítomnosti expanzivních a invazních druhù rostlin.V souèasné dobì se v EVL vyskytují pøevánì trávníky dosahující cílového stavu, v malé míøe také trávníkyrùzného stupnì degradace (blíe viz kapitola Biota).* oznaèuje prioritní stanovištì",NA
"CZ0624128",40,0.6002,0.6,"Udret stav pøi vyhlášení.","sdo_3084_2016_0000.pdf","Udret stav pøi vyhlášení.",NA
"CZ0624128",6110,1.1732,1.18,"Udret a na místech, kde je tøeba (degradace akátem aj. døevinami), zlepšit stav pøi vyhlášení aktivním
managementem.","sdo_3084_2016_0000.pdf","Udret a na místech, kde je tøeba (degradace akátem aj. døevinami), zlepšit stav pøi vyhlášení aktivnímmanagementem.",NA
"CZ0624128",6190,11.611,11.69,"Udret a na místech, kde je tøeba (degradace akátem aj. døevinami), zlepšit stav pøi vyhlášení aktivním
managementem.","sdo_3084_2016_0000.pdf","Udret a na místech, kde je tøeba (degradace akátem aj. døevinami), zlepšit stav pøi vyhlášení aktivnímmanagementem.",NA
"CZ0624128",6240,10.5661,10.64,"Udret a na místech, kde je tøeba (degradace akátem aj. døevinami), zlepšit stav pøi vyhlášení aktivním
managementem.","sdo_3084_2016_0000.pdf","Udret a na místech, kde je tøeba (degradace akátem aj. døevinami), zlepšit stav pøi vyhlášení aktivnímmanagementem.",NA
"CZ0624128",8220,2.1112,2.13,"Udret stav pøi vyhlášení.
* oznaèuje prioritní stanovištì","sdo_3084_2016_0000.pdf","Udret stav pøi vyhlášení.* oznaèuje prioritní stanovištì",NA
"CZ0624128",40,0.6002,0.6,"Cílem je udret rozlohu a stav stanovištì na úrovni v dobì vyhlášení, tzn. nízké xerofilní køoviny
s dominantními skalníky (Cotoneaster sp.) a se zastoupením dostateèného poètu druhù indikujících pøíznivı
stav stanovištì dle Pøíruèky hodnocení biotopù (Lustyk et al. 2016). Struktura porostu by mìla mít podobu
nezapojené keøové mozaiky. Bez pøítomnosti neádoucích druhù náletovıch døevin potlaèujících nízké
køoviny a bez pøítomnosti jinıch expanzivních a invazních druhù.","sdo_3084_2022_0000.pdf","Cílem je udret rozlohu a stav stanovištì na úrovni v dobì vyhlášení, tzn. nízké xerofilní køovinys dominantními skalníky (Cotoneaster sp.) a se zastoupením dostateèného poètu druhù indikujících pøíznivıstav stanovištì dle Pøíruèky hodnocení biotopù (Lustyk et al. 2016). Struktura porostu by mìla mít podobunezapojené keøové mozaiky. Bez pøítomnosti neádoucích druhù náletovıch døevin potlaèujících nízkékøoviny a bez pøítomnosti jinıch expanzivních a invazních druhù.",NA
"CZ0624128",6110,1.1732,1.18,"Cílem je zachovat rozlohu stanovištì jako v dobì pøi vyhlášení a zlepšit stav stanovištì oproti stavu pøi
vyhlášení aktivním managementem. Rozvolnìné porosty s vhodnımi podmínkami pro vıskyt efemerních
a dalších typickıch druhù indikujících pøíznivı stav stanovištì dle Pøíruèky hodnocení biotopù (Lustyk et al.
2016). Bez pøítomnosti invazních a expanzivních druhù.
Na stanovišti se vyskytují jak plochy dosahující cílového stavu, tak plochy degradované trnovníkem akátem
(Robinia pseudoacacia) a dalšími døevinami.","sdo_3084_2022_0000.pdf","Cílem je zachovat rozlohu stanovištì jako v dobì pøi vyhlášení a zlepšit stav stanovištì oproti stavu pøivyhlášení aktivním managementem. Rozvolnìné porosty s vhodnımi podmínkami pro vıskyt efemernícha dalších typickıch druhù indikujících pøíznivı stav stanovištì dle Pøíruèky hodnocení biotopù (Lustyk et al.2016). Bez pøítomnosti invazních a expanzivních druhù.Na stanovišti se vyskytují jak plochy dosahující cílového stavu, tak plochy degradované trnovníkem akátem(Robinia pseudoacacia) a dalšími døevinami.",NA
"CZ0624128",6190,11.611,11.69,"Cílem je zachovat rozlohu stanovištì jako v dobì pøi vyhlášení a zlepšit stav stanovištì oproti stavu pøi
vyhlášení aktivním managementem. Otevøené skalní trávníky bez pøítomnosti invazních a expanzivních
druhù, se zastoupením dostateèného poètu druhù indikujících pøíznivı stav stanovištì dle Pøíruèky
hodnocení biotopù (Lustyk et al. 2016).
Na stanovišti se vyskytují jak plochy dosahující cílového stavu, tak plochy degradované trnovníkem akátem
a dalšími døevinami.","sdo_3084_2022_0000.pdf","Cílem je zachovat rozlohu stanovištì jako v dobì pøi vyhlášení a zlepšit stav stanovištì oproti stavu pøivyhlášení aktivním managementem. Otevøené skalní trávníky bez pøítomnosti invazních a expanzivníchdruhù, se zastoupením dostateèného poètu druhù indikujících pøíznivı stav stanovištì dle Pøíruèkyhodnocení biotopù (Lustyk et al. 2016).Na stanovišti se vyskytují jak plochy dosahující cílového stavu, tak plochy degradované trnovníkem akátema dalšími døevinami.",NA
